2286|2286
1554|2286
2317|1805
2317|2326
1553|1553
1526|2286
2326|2326
2286|1526
1526|1526
2326|1328
1554|1526
2317|2208
2317|2330
1554|2330
2286|2330
971|2286
2317|1328
2326|2317
1554|1554
2208|1328
2286|1553
2317|2328
1526|1553
2286|2326
2286|1328
2286|1554
1554|2326
2286|1805
1554|1328
2329|2286
1554|1553
1554|2214
2214|2214
2317|2209
2326|2286
1526|2330
2286|2214
1526|2214
1805|2317
1553|1526
1553|2214
2326|1805
2208|2317
1526|1554
2329|1526
2317|1798
2326|1526
2109|2286
2214|1553
1554|1805
1554|1555
971|2214
2326|1553
1568|2286
2214|1526
2330|2317
2208|2326
971|1526
2326|1705
2286|1555
1553|2286
2329|2214
1553|2326
2317|2317
2286|2208
2329|1553
1526|1555
1798|2286
2328|2326
1553|2330
2286|1798
2214|2286
2329|1555
2326|2343
1526|2326
1805|2204
1798|1328
2328|2317
1526|2776
2214|2776
2326|2208
971|1555
2286|2776
1798|1526
971|2776
2214|1555
1554|1798
2109|2214
2329|2776
2326|1759
1805|2286
1554|2776
971|2330
1528|2330
1328|1328
1526|1805
2326|1554
1554|2208
2317|2327
1553|1805
971|1553
1798|2317
2317|2343
2109|2330
2109|1526
1805|1328
2328|1328
1528|1553
1528|2286
971|1554
1798|1553
1798|2776
1798|2326
2208|1553
2208|2286
2326|2776
1805|2320
2286|2209
2109|1553
2330|1526
2328|1805
2326|2330
1526|2208
2209|1328
2209|2317
1658|1328
2326|2320
2330|1328
1553|2776
2286|2328
1553|1555
2326|2344
2329|1554
971|1742
2208|2343
2326|2209
2317|2947
2328|2208
2286|1788
2208|1705
2317|2286
1553|1328
1805|2326
1568|2214
2286|1742
1554|2209
1328|2326
1328|2317
1528|2214
1554|1742
1482|1553
2330|2776
971|971
2330|1553
2330|2286
2329|1742
971|1788
1553|2208
430|2286
1528|2326
1553|1554
1517|2286
2317|2237
2317|1100
1370|1805
2236|1328
2109|1554
1568|2330
2237|2326
1805|1526
2317|2984
1554|1788
1482|2330
2109|1555
2344|1705
1805|1759
2326|2204
2286|971
2208|1759
1586|2326
1568|1554
1328|1805
1798|2214
1568|1526
2326|2214
2286|2343
971|2329
2326|1555
1805|1553
1525|2286
2326|2328
1798|1554
1554|2237
2204|2326
2329|2330
2204|2208
1526|1788
2947|1805
2353|2209
2237|1328
1805|2341
1526|1742
2208|1526
1528|1526
1759|1705
2204|1805
2326|1578
2329|1788
2912|1328
2286|2327
1554|971
430|2214
2214|1742
2317|2213
2353|2326
1482|2214
1370|2326
2208|2209
1557|2286
2208|2341
1554|2328
2208|1805
2214|1788
1554|2327
1482|2286
1554|1482
1100|2326
1568|1568
2204|2330
1526|1798
2776|2330
2208|1554
1568|1553
2559|2326
1525|1526
2326|1100
2214|2330
1553|2327
2237|2237
2333|1328
430|2330
2329|2329
2236|2326
1364|2286
2328|1705
2326|511
2317|2342
1805|511
1034|1705
1798|1555
1759|1759
1526|1328
2776|2214
2328|1759
983|2286
2559|1705
1554|2329
1100|1328
983|1554
2286|2237
2109|1788
2286|2317
2328|2286
2326|1587
1759|2326
1798|2320
2912|2236
1554|2236
1370|1798
2330|1374
2286|2329
2326|1034
2326|2237
1798|1805
1034|2326
2328|2330
1528|2776
1517|2214
971|2326
1568|2776
1525|2330
2343|2326
1328|2328
2109|2776
1553|1788
2317|1705
2330|2214
2409|2326
2286|1568
2214|1554
1578|2326
1525|1555
2109|2326
1805|1705
1535|1328
2208|2320
1553|2237
2353|1805
2286|2213
1805|2343
2343|2317
2326|1788
2209|2326
1557|1526
1482|1526
1554|2343
2326|1742
2559|1034
1370|2330
2784|2330
2237|1805
1528|1554
2330|1555
2208|2236
1100|1805
2912|2328
1525|2214
988|2353
2209|2286
2208|2344
2326|2327
2286|2236
1553|2353
1798|1705
2326|1372
2330|1705
2326|1784
2328|2344
1798|1759
2317|1554
1554|2070
1525|1553
1805|1555
1805|1372
2320|2326
1658|2326
2343|2208
1370|2208
1403|2326
2326|1798
1798|1742
1705|1705
2329|971
1410|470
2344|1034
2317|2238
1798|971
1482|1788
1370|2328
2208|2328
1528|1555
2912|3087
2109|971
1517|1526
2326|1853
1554|2213
2209|1759
2353|1798
2326|1396
1526|2329
983|1526
2109|2329
1805|2328
2326|2341
1798|2204
2299|2214
2286|1482
2912|2326
1658|1805
2912|470
2208|2947
2328|1587
2326|2333
1396|2326
1526|971
2307|1328
1568|1742
2353|2330
2317|2214
2343|2328
1525|1328
1805|1554
2286|1533
1364|1526
1853|2326
2307|2912
1554|2912
2286|2344
1805|1374
2242|2326
1554|2317
1587|1705
2330|2204
2286|2912
2317|2333
1517|1553
2209|1553
2559|2328
1100|2328
2328|2209
292|2214
44|2286
2330|1759
2912|1677
1334|2326
2353|2208
2353|1553
1060|2326
1529|2330
1328|2208
2204|1798
1805|1754
1798|1788
1805|2209
2327|2317
2912|1805
44|1526
2947|2257
1396|1805
2317|1759
1403|1805
1034|1785
2307|1553
971|1798
2208|1100
2330|2330
2109|1798
1528|1805
2299|2286
2947|2330
1533|1553
470|470
1482|1555
1524|2330
1526|2327
1034|1034
1586|1705
2326|1586
1517|2330
2317|2236
1849|1705
1705|2326
1805|1587
2329|2326
2286|2070
2213|1328
2208|1034
1805|2776
1523|1805
2343|1328
1524|1328
971|1568
2326|1528
2208|2912
2208|2327
1328|2236
1528|1742
1798|2330
1568|2326
1853|2208
2286|2109
2236|2343
2912|2353
2947|2208
1798|2328
2317|1758
1586|1805
2328|2328
2208|1528
1805|2947
1586|2328
2204|2328
2912|2327
2209|2341
1526|2209
470|1410
1705|2320
2326|1849
2326|2983
2209|1705
2109|1742
2237|2328
1410|2353
1798|1374
2326|1033
2344|2326
2286|1100
2344|1759
2317|2344
1034|2328
2257|2947
1805|1782
1525|2776
1627|2326
1798|2070
1529|1805
1525|2326
1517|1555
1849|2328
1524|1553
