	no	0.997647242388263	yes	0.002352757611737037
	no	0.996000263590118	yes	0.003999736409882078
	no	0.9269602725931442	yes	0.07303972740685588
	no	0.9833436442893573	yes	0.016656355710642657
	no	0.9956459018816978	yes	0.0043540981183023825
	no	0.9952847990813296	yes	0.004715200918670453
	no	0.9994293805390229	yes	5.706194609771433E-4
	no	0.9718687722861088	yes	0.028131227713891212
	no	0.9985739903433218	yes	0.0014260096566781448
	no	0.9781560428301044	yes	0.021843957169895515
	no	0.9767143427078973	yes	0.02328565729210267
	no	0.997701094180423	yes	0.002298905819577141
	no	0.9908511544214452	yes	0.009148845578554885
	no	0.9942403984574413	yes	0.005759601542558692
	no	0.9949548024507091	yes	0.00504519754929097
	no	0.9961103394974381	yes	0.0038896605025619114
	no	0.9996895840990222	yes	3.1041590097771336E-4
	no	0.9734382275681248	yes	0.02656177243187524
	no	0.9997578835291003	yes	2.4211647089972406E-4
	no	0.9666399456229235	yes	0.033360054377076516
	no	0.9556946740036384	yes	0.04430532599636163
	no	0.7268587185744636	yes	0.2731412814255364
	no	0.7693551927455169	yes	0.2306448072544831
	no	0.7920431181761056	yes	0.20795688182389446
	no	0.9939629706515383	yes	0.006037029348461654
	no	0.9998287183433395	yes	1.7128165666050762E-4
	no	0.962461038124646	yes	0.037538961875354084
	no	0.9599044658055397	yes	0.04009553419446041
	no	0.9966041705718872	yes	0.003395829428112715
	no	0.9917709780549098	yes	0.008229021945090374
	no	0.9802587322644365	yes	0.01974126773556357
	no	0.920848838962689	yes	0.07915116103731107
	no	0.9948961117398191	yes	0.005103888260180984
	no	0.9998215833655137	yes	1.784166344861017E-4
	no	0.9873684141893256	yes	0.01263158581067425
	no	0.9973938651349705	yes	0.002606134865029422
	no	0.9277943090503543	yes	0.07220569094964568
	no	0.9282638896204845	yes	0.07173611037951544
	no	0.9593116789744066	yes	0.04068832102559325
	no	0.995640522052384	yes	0.004359477947616155
	no	0.9894854749157858	yes	0.010514525084214145
	no	0.9765114924265007	yes	0.02348850757349925
	no	0.9575525059465262	yes	0.042447494053473714
	no	0.9638391341107261	yes	0.03616086588927392
	no	0.9725542581378408	yes	0.02744574186215924
	no	0.9725542581378408	yes	0.02744574186215924
	no	0.9990574835102569	yes	9.425164897430505E-4
	no	0.8577413091115129	yes	0.14225869088848714
	no	0.9408627236805183	yes	0.05913727631948172
	no	0.9952359014591673	yes	0.004764098540832561
	no	0.9966933932894115	yes	0.003306606710588501
	no	0.7835846968613178	yes	0.21641530313868215
	no	0.9375404356732674	yes	0.0624595643267326
	no	0.052785512065206035	yes	0.947214487934794
	no	0.9751133665273313	yes	0.024886633472668847
	no	0.9561275826740385	yes	0.043872417325961484
	no	0.2945278893809414	yes	0.7054721106190587
	no	0.9997628533107089	yes	2.371466892909614E-4
	no	0.25674712552790757	yes	0.7432528744720924
	no	0.8619260831448987	yes	0.13807391685510115
	no	0.8393852772634574	yes	0.1606147227365428
	no	0.004429226149740546	yes	0.9955707738502595
	no	0.99277834839691	yes	0.00722165160308999
	no	0.9975495844678203	yes	0.0024504155321797955
	no	0.959128601914703	yes	0.04087139808529712
	no	0.9989919408170743	yes	0.001008059182925801
	no	0.5113510307912038	yes	0.4886489692087962
	no	0.8974130001484807	yes	0.10258699985151931
	no	0.9194986376158485	yes	0.0805013623841515
	no	0.48058745839848305	yes	0.5194125416015171
	no	0.9908729530412443	yes	0.009127046958755745
	no	0.9854889271145437	yes	0.014511072885456167
	no	0.9846645532925808	yes	0.015335446707419015
	no	0.9937720035739663	yes	0.006227996426033721
	no	0.9872097561936958	yes	0.012790243806304322
	no	0.9986634535539252	yes	0.0013365464460748289
	no	0.9946783477901662	yes	0.0053216522098338895
	no	0.9974359889528005	yes	0.0025640110471996445
	no	0.6094039497721323	yes	0.39059605022786764
	no	0.9860423384980378	yes	0.01395766150196209
	no	0.3247701479857541	yes	0.6752298520142459
	no	0.9917955658190074	yes	0.008204434180992606
	no	0.9994133094738789	yes	5.866905261211917E-4
	no	0.9787997369833684	yes	0.021200263016631533
	no	0.9996006261609418	yes	3.993738390580913E-4
	no	0.9855611625831096	yes	0.014438837416890412
	no	0.996205511565251	yes	0.003794488434749132
	no	0.9992242715592238	yes	7.757284407761806E-4
	no	0.9995466336692697	yes	4.533663307303748E-4
	no	0.9704117711168342	yes	0.02958822888316581
	no	0.9707273621471795	yes	0.029272637852820516
	no	0.9992057669356891	yes	7.942330643110181E-4
	no	0.9924645009150295	yes	0.00753549908497045
	no	0.9936013429784724	yes	0.006398657021527629
	no	0.9662147162540189	yes	0.03378528374598109
	no	0.9697353009812795	yes	0.030264699018720552
	no	0.9566786828860941	yes	0.043321317113905855
	no	0.9968001676248426	yes	0.003199832375157352
	no	0.9649027315220176	yes	0.035097268477982495
	no	0.9943510517521573	yes	0.005648948247842677
	no	0.9976236455981797	yes	0.0023763544018202388
	no	0.9893071601276325	yes	0.010692839872367521
	no	0.9978687473156777	yes	0.0021312526843224326
	no	0.9974733228612757	yes	0.0025266771387244475
	no	0.9859401772041365	yes	0.014059822795863512
	no	0.9838054224199427	yes	0.016194577580057205
	no	0.8607937298918801	yes	0.13920627010811987
	no	0.8835990499986057	yes	0.11640095000139418
	no	0.932502896990904	yes	0.06749710300909607
	no	0.9893152827113826	yes	0.01068471728861736
	no	0.9995074417166406	yes	4.925582833594527E-4
	no	0.9812638133589162	yes	0.018736186641083744
	no	0.9911218052130045	yes	0.0088781947869955
	no	0.9936586249992321	yes	0.006341375000768003
	no	0.9574732833359468	yes	0.04252671666405309
	no	0.9822522605581572	yes	0.017747739441842804
	no	0.9871003645281357	yes	0.012899635471864224
	no	0.9566440818670296	yes	0.04335591813297029
	no	0.990423707501773	yes	0.009576292498227055
	no	0.9845225727582256	yes	0.015477427241774429
	no	0.8766561069877385	yes	0.12334389301226141
	no	0.9469162289980757	yes	0.053083771001924386
	no	0.7898147655574168	yes	0.21018523444258322
	no	0.9994602452550986	yes	5.397547449013771E-4
	no	0.9765277592541256	yes	0.023472240745874392
	no	0.9247758335368601	yes	0.07522416646313987
	no	0.9897727890747623	yes	0.010227210925237614
	no	0.9763190610350837	yes	0.023680938964916295
	no	0.9885243872920577	yes	0.011475612707942307
	no	0.9783813182758935	yes	0.021618681724106418
	no	0.9983015275344106	yes	0.0016984724655893682
	no	0.9380507035374197	yes	0.061949296462580225
	no	0.9631363240293673	yes	0.036863675970632746
	no	0.9701015079988913	yes	0.02989849200110888
	no	0.9433719586603697	yes	0.05662804133963015
	no	0.0883463633042288	yes	0.9116536366957712
	no	0.9244868046874176	yes	0.0755131953125824
	no	0.9515726814170913	yes	0.04842731858290878
	no	0.6984157494746897	yes	0.30158425052531024
	no	0.5431744190883944	yes	0.4568255809116056
	no	0.006869146100858508	yes	0.9931308538991415
	no	0.2754756719806208	yes	0.7245243280193793
