	NULL	0.032761890274318875	Arg1	2.2458810347921685E-4	Arg2	0.967013521622202
	NULL	0.9947146056162679	Arg1	0.004183495860728866	Arg2	0.0011018985230033952
	NULL	0.04331980018669964	Arg1	0.9547163453109243	Arg2	0.001963854502376037
	NULL	0.10754664788863835	Arg1	0.8905941845779353	Arg2	0.0018591675334262555
	NULL	0.9998838983321798	Arg1	6.566093328355106E-5	Arg2	5.044073453643083E-5
	NULL	0.11157343057327498	Arg1	0.8872210969350528	Arg2	0.0012054724916722688
	NULL	0.9851860986879668	Arg1	0.012421984185384349	Arg2	0.002391917126648644
	NULL	0.052808572893650305	Arg1	0.019856321253416357	Arg2	0.9273351058529333
	NULL	0.9996618864213389	Arg1	1.786294022865127E-4	Arg2	1.5948417637470991E-4
	NULL	0.7749692951348655	Arg1	0.2229674449109373	Arg2	0.0020632599541972737
	NULL	0.9217982333933598	Arg1	0.07651526453201105	Arg2	0.0016865020746292842
	NULL	0.08064728197263318	Arg1	0.9158811160465861	Arg2	0.003471601980780685
	NULL	0.021984318148452767	Arg1	0.006068007011759027	Arg2	0.9719476748397883
	NULL	0.9992706227512258	Arg1	3.759506375205655E-4	Arg2	3.534266112537935E-4
	NULL	0.6305882021950618	Arg1	0.3641047682303887	Arg2	0.005307029574549408
	NULL	0.733345480980942	Arg1	0.2301606391860592	Arg2	0.03649387983299865
	NULL	0.9781928783366209	Arg1	0.018895290919350993	Arg2	0.00291183074402797
	NULL	0.032761890274318875	Arg1	2.2458810347921685E-4	Arg2	0.967013521622202
	NULL	0.9947146056162679	Arg1	0.004183495860728866	Arg2	0.0011018985230033952
	NULL	0.04331980018669964	Arg1	0.9547163453109243	Arg2	0.001963854502376037
	NULL	0.049619566284114014	Arg1	0.9489192595718381	Arg2	0.0014611741440479385
	NULL	0.9386773487716142	Arg1	0.052526144066986274	Arg2	0.008796507161399403
	NULL	0.9524451206019197	Arg1	0.029208361923361854	Arg2	0.01834651747471856
	NULL	0.7155132383814117	Arg1	0.2501166757190724	Arg2	0.034370085899515845
	NULL	0.9991188262751469	Arg1	6.417422876741329E-4	Arg2	2.3943143717892267E-4
	NULL	0.8210899851744539	Arg1	0.1494152148734372	Arg2	0.029494799952108765
	NULL	0.8210899851744543	Arg1	0.1494152148734371	Arg2	0.02949479995210874
	NULL	0.7857867844979513	Arg1	0.1817369148086336	Arg2	0.032476300693415124
	NULL	0.733345480980942	Arg1	0.2301606391860592	Arg2	0.03649387983299865
	NULL	0.8709865326995885	Arg1	0.12092464693010896	Arg2	0.008088820370302556
	NULL	0.9498908114520094	Arg1	0.04647273590096778	Arg2	0.0036364526470226985
	NULL	0.026397423373073107	Arg1	0.9715808438502583	Arg2	0.00202173277666865
	NULL	0.032761890274318875	Arg1	2.2458810347921685E-4	Arg2	0.967013521622202
	NULL	0.9947146056162679	Arg1	0.004183495860728866	Arg2	0.0011018985230033952
	NULL	0.04331980018669964	Arg1	0.9547163453109243	Arg2	0.001963854502376037
	NULL	0.05655107417067358	Arg1	0.9361835188500786	Arg2	0.007265406979247709
	NULL	0.733345480980942	Arg1	0.2301606391860592	Arg2	0.03649387983299865
	NULL	0.09438185664926285	Arg1	0.9036933329074288	Arg2	0.0019248104433082507
	NULL	0.980618102370698	Arg1	0.014887922220945286	Arg2	0.004493975408356873
	NULL	0.028902520684925367	Arg1	0.01308553755975862	Arg2	0.9580119417553161
	NULL	0.9994839672713952	Arg1	2.1504885323576426E-4	Arg2	3.009838753691149E-4
	NULL	0.9948305631821925	Arg1	0.0022375364840856787	Arg2	0.002931900333721823
	NULL	0.0732113718013167	Arg1	0.9256646955999319	Arg2	0.0011239325987515275
	NULL	0.9770414244560705	Arg1	0.01958798470561278	Arg2	0.0033705908383165214
	NULL	0.016716927411304927	Arg1	0.023306594024429767	Arg2	0.9599764785642654
	NULL	0.9904096753504793	Arg1	0.006090844140534547	Arg2	0.003499480508986229
	NULL	0.9923563986430557	Arg1	0.005340656006058674	Arg2	0.0023029453508857235
	NULL	0.9861929759955792	Arg1	0.005661634295551577	Arg2	0.00814538970886915
	NULL	0.9729052463529876	Arg1	0.0038142653043498394	Arg2	0.02328048834266275
	NULL	0.9971890177615474	Arg1	0.0011874461424946955	Arg2	0.0016235360959578203
	NULL	0.9874894346524395	Arg1	0.006542483486637695	Arg2	0.0059680818609227325
	NULL	0.9188448258374736	Arg1	0.0804568946561374	Arg2	6.982795063890198E-4
	NULL	0.9101479326610247	Arg1	0.0018089496331737923	Arg2	0.08804311770580155
	NULL	0.2400444625290364	Arg1	0.4150573975818956	Arg2	0.34489813988906803
	NULL	0.07288236772746359	Arg1	0.9261939350567265	Arg2	9.236972158098094E-4
	NULL	0.11604026700867852	Arg1	0.873292627330079	Arg2	0.010667105661242505
	NULL	0.016343803488528933	Arg1	0.9798466598867946	Arg2	0.0038095366246763697
	NULL	0.04394814186396052	Arg1	0.953516830480314	Arg2	0.0025350276557254215
