	1	0.006728241515330502	0	0.9932717584846694
	1	0.9968301632567462	0	0.0031698367432538084
	1	8.094938881710903E-4	0	0.9991905061118289
	1	0.007958786554556832	0	0.9920412134454432
	1	7.276717729853676E-5	0	0.9999272328227014
	1	6.928852222044346E-5	0	0.9999307114777795
	1	0.9707714218221579	0	0.02922857817784205
	1	7.10880383839058E-4	0	0.9992891196161611
	1	0.0018237611942237629	0	0.9981762388057763
	1	5.6558889556472384E-5	0	0.9999434411104434
	1	0.82219048605334	0	0.17780951394666
	1	0.9600345588260678	0	0.03996544117393222
	1	0.9973547453152521	0	0.002645254684747998
	1	2.3788477907457667E-5	0	0.9999762115220925
	1	1.037773088002101E-5	0	0.9999896222691199
	1	0.658390161489131	0	0.3416098385108689
	1	0.98784729925843	0	0.012152700741570063
	1	0.9968048852798884	0	0.003195114720111502
	1	4.429183475306875E-5	0	0.999955708165247
	1	0.008909787379599486	0	0.9910902126204006
	1	0.006595393442889972	0	0.9934046065571099
	1	7.274338944225652E-5	0	0.9999272566105578
	1	0.9985078255031179	0	0.0014921744968819971
	1	0.9240833629433469	0	0.07591663705665308
	1	0.9785742062071393	0	0.021425793792860654
	1	5.597214979877994E-4	0	0.9994402785020121
	1	0.007289875156401197	0	0.9927101248435988
	1	5.747946673507098E-4	0	0.9994252053326492
	1	9.114193212294929E-4	0	0.9990885806787704
	1	0.003999532450391801	0	0.9960004675496081
	1	0.007017646510462758	0	0.9929823534895373
	1	9.056868676045295E-4	0	0.9990943131323955
	1	0.9845432672383919	0	0.015456732761608067
	1	1.4304564662838716E-4	0	0.9998569543533716
	1	2.629538236801763E-4	0	0.9997370461763198
	1	0.9982269011015421	0	0.0017730988984580264
	1	0.0036488984674102015	0	0.9963511015325898
	1	0.01797359395592162	0	0.9820264060440784
	1	0.9998416496271963	0	1.5835037280358577E-4
	1	5.896297064693161E-5	0	0.999941037029353
	1	0.06095688770109098	0	0.939043112298909
	1	0.9993196544565752	0	6.803455434248454E-4
	1	0.004933134062228416	0	0.9950668659377716
	1	0.9987891777912932	0	0.0012108222087068047
	1	0.004272526933073163	0	0.9957274730669269
	1	2.0931253313684358E-4	0	0.9997906874668631
	1	0.03795585719028261	0	0.9620441428097173
	1	0.9960911722491533	0	0.003908827750846677
	1	0.9985132172954849	0	0.0014867827045151837
	1	0.9957969127667108	0	0.004203087233289291
	1	0.9996416426952649	0	3.5835730473522714E-4
	1	0.6050752524995087	0	0.3949247475004914
	1	0.9992794916915366	0	7.205083084633636E-4
	1	0.8152713553979608	0	0.18472864460203914
