	7	2.6300526293591816E-78	15	1.0	9	3.177292041035493E-51	10	3.4917677714348766E-72	11	1.5828008359673202E-87	1	1.096124686927143E-107	4	8.856800794635833E-107	5	1.4799540204981466E-118	8	1.5449839668972155E-187	2	7.056374844932418E-189	13	1.8109701152652482E-218	6	0.0	3	2.4040084188307363E-230	12	0.0	14	0.0
	7	1.585018915998607E-81	15	1.0	9	2.1926740113885602E-42	10	8.796138400502768E-125	11	2.6869062378295834E-83	1	3.5831292464411113E-141	4	1.3905556085519145E-106	5	7.447368392490633E-86	8	3.937334539204829E-222	2	8.995558896552488E-230	13	5.987150733588057E-260	6	0.0	3	7.754697374890493E-257	12	0.0	14	0.0
	7	1.5519310737337005E-94	15	1.0	9	3.0363754607599695E-51	10	4.509745853712253E-133	11	1.0051230911950942E-82	1	4.8571013666785095E-154	4	1.875711692409736E-117	5	1.4590575206338227E-126	8	4.842221814880726E-231	2	9.723306527326907E-218	13	9.677125194315144E-286	6	0.0	3	3.5967477029901746E-267	12	0.0	14	0.0
	7	5.2167578592201534E-54	15	1.0	9	2.8024016768502574E-27	10	2.808531127799656E-54	11	2.298923891038867E-45	1	6.0457592356687254E-89	4	1.2875000324637144E-56	5	5.217867112829039E-46	8	1.0905315153648557E-146	2	4.453749820794879E-168	13	3.4065828393431008E-183	6	3.31385686093251E-306	3	4.173395236835748E-173	12	6.546458188839948E-285	14	1.28563754646E-313
	7	3.1835961325029816E-58	15	1.0	9	3.3931653192684336E-28	10	1.2531496442258397E-65	11	1.333338867418322E-41	1	6.05918542761632E-75	4	4.003531960094949E-79	5	1.384447267388279E-62	8	8.518193889048793E-135	2	6.647604303120786E-121	13	3.689550332333731E-176	6	5.170061907033743E-279	3	4.785073031352574E-152	12	2.2491012518023222E-265	14	1.2943161272281084E-285
	7	4.7441514879096256E-35	15	1.0	9	2.6491474066096462E-20	10	1.8091712481038947E-51	11	3.59552115391175E-32	1	8.93500773075436E-52	4	2.8179880467825907E-41	5	6.993038490076709E-31	8	8.322612309853855E-108	2	7.469896249674453E-125	13	2.5664873309631204E-156	6	1.612184177081035E-247	3	7.194452277646837E-141	12	1.0090854902088442E-234	14	1.3096249847404337E-254
	7	1.5607516847143356E-79	15	1.0	9	5.353534181077918E-63	10	4.4362694137943054E-107	11	5.466664297756145E-80	1	1.690079206639046E-125	4	1.2553839709290783E-89	5	7.231597521613981E-109	8	1.4905056963799121E-167	2	3.5277033842983293E-165	13	4.384016101163016E-198	6	2.0E-323	3	6.967823483584351E-213	12	3.3849903033987E-311	14	0.0
	7	1.4047517044409264E-18	15	0.9999999999999998	9	2.0034072354568013E-16	10	4.919806829408898E-88	11	9.049590412560525E-44	1	9.040146862201441E-85	4	8.043430604511373E-52	5	1.3404760700630056E-48	8	9.607308985637999E-134	2	1.3561215152003926E-161	13	1.2822633391576306E-185	6	5.203417552984565E-299	3	4.356352849160128E-170	12	4.865506364942091E-292	14	1.20979004053946E-310
	7	1.5376146470063201E-25	15	0.9363363530242573	9	0.06356805166471807	10	1.1826028704696605E-10	11	9.559203011063972E-5	1	9.644498262284415E-38	4	3.1626532248207163E-9	5	5.831178290274462E-16	8	5.234443980634486E-60	2	1.1709999638666781E-65	13	3.0638607420181273E-63	6	1.9080282800331427E-119	3	1.9065442194044723E-62	12	1.6527577398627079E-105	14	1.6137186522029996E-123
	7	2.574828387887106E-13	15	0.9999963267309411	9	3.6732688013251385E-6	10	1.4993865189473505E-122	11	5.547557568388361E-53	1	4.0136008745633174E-109	4	1.6437413812371633E-117	5	7.773565391406104E-98	8	1.3097527613580283E-144	2	7.535150762403527E-143	13	1.3553958476405293E-210	6	1.8580888123674085E-282	3	1.0442331930830578E-159	12	1.9809681899635288E-270	14	6.803500133811781E-289
	7	2.129807027243976E-19	15	0.9999999999389706	9	6.10256145838534E-11	10	4.111340138988796E-46	11	3.842946785008113E-15	1	3.839238067859378E-43	4	2.3937557946312285E-18	5	1.7926064140142237E-19	8	2.0823581568633028E-88	2	1.903575293077546E-100	13	1.768395276091005E-110	6	5.476137653310974E-180	3	9.174836570642176E-102	12	1.4343526998477208E-169	14	1.8524156024467625E-187
	7	3.472182755120717E-39	15	1.0	9	4.4422020144853904E-23	10	1.906831430106985E-49	11	4.897178676081654E-18	1	1.1102935543925136E-96	4	2.5694625354304487E-22	5	3.1105604418224306E-23	8	2.5704914940178205E-172	2	8.263381180690757E-194	13	1.615503630549609E-206	6	0.0	3	4.81573636619912E-215	12	0.0	14	0.0
	7	2.1546545134680623E-25	15	0.9983178221782978	9	7.281218561841181E-16	10	3.884433513850626E-59	11	0.0016481788805361632	1	7.655026322003137E-112	4	3.397874702363288E-5	5	2.0194141815590886E-8	8	4.631884053051395E-155	2	1.180099332711435E-180	13	1.994590695429781E-172	6	0.0	3	1.974152879311648E-182	12	9.386873250828047E-294	14	0.0
	7	1.1164270079687724E-20	15	0.999999416230162	9	2.2165492880740715E-13	10	6.240905078684961E-23	11	5.837696150925404E-7	1	1.1602710595649046E-35	4	1.2566241979953973E-15	5	8.694350369820188E-18	8	1.6357913688478215E-60	2	3.914926757832886E-70	13	4.526906252449248E-70	6	4.1240035603499094E-134	3	9.527618913355355E-75	12	4.3688231349830864E-127	14	1.636254663268367E-140
	7	2.1516116528574946E-41	15	1.0	9	6.228279260942313E-35	10	4.94832325449181E-69	11	1.2582229927661935E-43	1	9.603734904332185E-57	4	4.87376296222593E-53	5	3.582352843285669E-55	8	6.2251982032876755E-86	2	2.6264310183840336E-54	13	4.1246108368025836E-110	6	3.2225632204493786E-170	3	8.605760809663217E-101	12	1.3400630396174528E-156	14	2.94990578262448E-174
	7	1.3442857727038403E-25	15	1.0	9	4.849565474544573E-22	10	8.149435249930938E-43	11	2.9345685110207455E-29	1	2.4346173710612506E-47	4	2.7575860103001743E-35	5	8.01108206907942E-37	8	1.0491873201801887E-78	2	1.5505889679371301E-80	13	5.0355579946515735E-99	6	2.5272232545645063E-157	3	1.6168351604992333E-82	12	1.0850714597281741E-145	14	7.127857771254527E-163
	7	8.835772132096828E-15	15	0.9999999999998939	9	9.328785950015981E-14	10	2.541685021881711E-28	11	3.9904101288316284E-15	1	8.161930041382327E-34	4	6.275297573334676E-21	5	8.58511583657044E-18	8	5.0537387520476414E-70	2	1.1582113413600656E-74	13	4.443492224199288E-95	6	4.166157345983137E-169	3	2.741651368961366E-82	12	1.2593954728579684E-151	14	2.266925340426171E-174
	7	1.7101457175584866E-12	15	0.9999999995937066	9	2.5595149429751446E-10	10	1.4516144760885105E-10	11	3.4703716245980048E-12	1	2.79351161982835E-24	4	8.80286741748892E-17	5	3.2993628164289944E-21	8	4.982839966828623E-39	2	1.3779147405190777E-33	13	4.873615026793553E-50	6	2.8693030003427172E-84	3	7.462129286892376E-45	12	4.7974739968805834E-77	14	4.2760927235955E-87
	7	7.614058491932275E-28	15	0.9999999999225628	9	1.6238745678015793E-12	10	1.0068647005966292E-47	11	7.581338893390625E-11	1	3.548733926268731E-80	4	6.122215393148358E-22	5	2.0620199853734741E-25	8	7.970768375017652E-158	2	6.458663489931579E-176	13	2.6169239204277147E-198	6	0.0	3	2.7492554398432667E-195	12	0.0	14	0.0
	7	5.516947379941731E-26	15	0.9963061302332297	9	0.00369386774545896	10	1.2401619504514701E-42	11	2.021311501017023E-9	1	2.954168866847262E-76	4	1.5635294138299186E-23	5	2.0559036636009611E-23	8	9.81882581380646E-129	2	7.330988389382486E-166	13	3.097151836842252E-143	6	4.458722340290466E-294	3	1.0343121579645263E-166	12	3.988070094218943E-269	14	1.0127423007638466E-301
	7	1.0988760395501988E-87	15	1.0	9	1.0101352005755453E-42	10	5.885435023151053E-85	11	4.499438908996701E-77	1	3.766257636165229E-79	4	6.099929953967148E-85	5	2.4231941290552813E-95	8	4.3328769911590275E-130	2	7.546296160753267E-104	13	4.1621481658391385E-153	6	1.7544774969239298E-237	3	2.8634476074228783E-141	12	1.2062318015813838E-221	14	4.582374596085945E-239
	7	2.5069100140369578E-15	15	0.9999999999999976	9	1.3998606210614276E-22	10	7.883006437252504E-39	11	3.3396221111990505E-27	1	4.932048926273469E-41	4	1.7309254190990548E-32	5	4.9949356963407185E-31	8	1.1531367000299882E-38	2	5.224816387788058E-54	13	6.493844162241565E-60	6	1.0916087474598673E-97	3	1.0729334579668314E-57	12	2.096850039969863E-93	14	2.8014821575987817E-106
	7	1.9746272252988698E-8	15	0.9845409026040607	9	4.2506373752438506E-5	10	0.0124417793322289	11	0.0028880577384102295	1	1.1116517878632622E-12	4	8.672985646056747E-5	5	4.347703304121463E-9	8	2.6460602719859966E-22	2	1.2567485483193482E-21	13	2.0033393266207626E-26	6	4.301655888931055E-55	3	1.368989212842489E-26	12	1.9090973398365623E-48	14	4.3887338896680343E-57
	7	1.350100271585852E-19	15	0.9999999764787518	9	1.3793176239333942E-13	10	2.352110751785486E-8	11	2.0632291278708514E-15	1	5.132352657678216E-28	4	5.73774596374608E-16	5	9.297566839781321E-19	8	1.9915736080109176E-42	2	7.616490193788363E-44	13	2.458251007408967E-40	6	5.066232811182599E-81	3	3.902676330686543E-49	12	2.050056418106741E-75	14	4.160110337999904E-86
	7	1.8569681658463836E-14	15	0.9999812485148253	9	1.8748926125130585E-5	10	9.409377976100949E-35	11	2.5574820129275074E-9	1	8.267391482645383E-41	4	1.5427154148639397E-12	5	6.2096593593061015E-15	8	2.4443212010272344E-74	2	7.614677349702185E-85	13	8.541016868500801E-88	6	1.3395734071284785E-184	3	4.615565940974042E-94	12	2.3744216126429684E-171	14	2.266565552420496E-192
	7	4.519258015120462E-15	15	0.9999995187354407	9	4.812645548244176E-7	10	2.90841811045345E-42	11	2.3630105265181095E-28	1	5.839117616884308E-70	4	8.74682320887846E-30	5	4.616947507957713E-31	8	5.58342237421984E-96	2	1.218273907561129E-124	13	4.158740652606605E-122	6	1.8216409073262404E-221	3	4.3531481018477035E-133	12	8.9703818872867E-215	14	4.229392246927361E-237
	7	7.276246040803695E-7	15	0.9816774833801909	9	0.018321788995205063	10	1.603990222511492E-45	11	2.0577615736745273E-24	1	1.1766526712754846E-71	4	3.4930850388386923E-59	5	2.7953771822187363E-48	8	6.08485020985831E-105	2	6.56984705570552E-107	13	2.974832713885475E-127	6	4.548290072126638E-192	3	3.4764758365831173E-110	12	1.709406917344413E-184	14	5.1906090208049404E-197
	7	1.007836003275952E-9	15	0.999399335042541	9	6.003565803590265E-4	10	1.6072682345572895E-11	11	2.5440903936647343E-7	1	1.8613713582553648E-16	4	4.6764132886125255E-8	5	6.180018978560845E-9	8	2.4587666984570283E-18	2	9.753069084065218E-20	13	2.236658342577377E-21	6	1.4025589959509006E-35	3	8.225861888312934E-22	12	3.2629090926460433E-34	14	3.291734367363567E-38
	7	1.0324695907016236E-47	15	1.0	9	1.618944979570725E-34	10	1.4806588978293137E-81	11	8.278718677055377E-42	1	9.02562115583609E-94	4	6.169432499578078E-47	5	2.3764633480437474E-45	8	6.315424895765119E-110	2	2.5880869490866776E-133	13	2.160079923277999E-158	6	2.427517984277978E-228	3	3.1725440857227394E-143	12	2.6595622346200125E-214	14	1.0584616078469052E-233
	7	2.797849178634173E-11	15	0.9994649921644104	9	5.345385823444568E-4	10	1.0720323665811211E-14	11	5.7178094524435535E-9	1	4.346019408620149E-22	4	4.635074464656752E-7	5	5.2397137513192203E-17	8	3.67471256602145E-27	2	3.714419664385042E-33	13	6.895362868948805E-31	6	2.001836903550598E-55	3	3.760878102975577E-36	12	1.1101523949566713E-51	14	2.817837191015529E-56
	7	1.3576113613502745E-42	15	1.0	9	3.837357756576154E-30	10	2.5118040620684968E-67	11	4.699069626257587E-41	1	8.047585101817856E-77	4	6.577973795733598E-61	5	2.547864474647251E-80	8	3.595157929128724E-149	2	1.757370027134191E-157	13	4.567858464133797E-177	6	1.2293528733429916E-293	3	2.787962187827595E-175	12	6.53892081980382E-275	14	4.34415431839174E-298
	7	7.901592235621888E-14	15	0.9999999169663532	9	8.303356787400665E-8	10	1.1529662288795546E-32	11	4.0901571992652444E-17	1	2.5477462317245262E-33	4	7.029872731046747E-24	5	3.9428948471207974E-18	8	8.151803127238616E-54	2	6.074487182174362E-67	13	3.481173309520882E-73	6	4.331745992258641E-115	3	1.3784810072672556E-66	12	1.3694763437424958E-106	14	1.0581811384052626E-120
	7	1.23975298414331E-85	15	1.0	9	1.1079548955899439E-23	10	3.862961076932268E-110	11	3.648443911721739E-73	1	2.8460478727065785E-151	4	1.7624458787751092E-89	5	1.8038186908776584E-60	8	1.0162147107164463E-231	2	4.396222024794349E-255	13	2.8272240049702046E-299	6	0.0	3	1.5509513729463922E-279	12	0.0	14	0.0
	7	1.0543603136609947E-46	15	0.9999999999626417	9	3.7358330968327015E-11	10	1.1615726726504395E-86	11	1.7656436013222935E-65	1	7.7314430812784695E-81	4	1.8861449248463653E-88	5	3.8341341025584445E-94	8	1.1516080415847836E-117	2	3.6399010261131454E-116	13	9.022342560447292E-137	6	9.55538992830401E-184	3	3.658827940057437E-120	12	9.444200897369254E-174	14	3.9350573329151605E-183
	7	8.2181838956722615E-19	15	0.9999983869163446	9	1.531668562207152E-6	10	2.0268558201247547E-51	11	8.141509314405796E-8	1	2.041187739619794E-87	4	5.714629938760811E-53	5	6.183564757441766E-43	8	2.8504536101404147E-149	2	5.644274342229576E-145	13	1.7157384363735533E-183	6	8.124472988391686E-280	3	1.8692867617755268E-172	12	4.079935958750546E-266	14	7.453380038368149E-290
	7	2.6149811849869458E-28	15	0.9999999999999813	9	1.8610021145612526E-14	10	1.2008833887329498E-55	11	5.366388465595806E-28	1	1.0955950279831454E-74	4	1.7490869355686456E-36	5	4.6889504281265704E-38	8	5.3133862554362115E-87	2	4.9665920746317196E-111	13	3.8010192935308216E-131	6	1.1465782830294099E-192	3	2.394285081334846E-110	12	5.940204377674474E-183	14	4.104855788748812E-201
	7	5.859422485548714E-30	15	0.9996394441230643	9	7.946692141251133E-15	10	3.605558769268944E-4	11	9.873775394083081E-16	1	1.963469966541669E-44	4	9.038199075404855E-26	5	4.228684491128485E-30	8	9.540251876673662E-69	2	5.1483916609116525E-74	13	6.662336860376263E-92	6	3.705650943486938E-144	3	6.875900536884199E-81	12	4.259646153140766E-135	14	1.4045712475293273E-146
	7	3.7200088504560502E-9	15	0.8444955858362706	9	1.3214058964788756E-5	10	5.2348766801530566E-15	11	0.1554843680695109	1	1.0476901956233154E-33	4	6.665088777379763E-6	5	1.6322646247962004E-7	8	1.4023880133116344E-43	2	4.9245934005663393E-54	13	7.315063672981018E-50	6	6.026011410161471E-100	3	5.832728250327088E-56	12	6.953581545076919E-94	14	1.786861074185962E-105
	7	2.1408792581108503E-33	15	0.9999999999991713	9	7.075577832513493E-22	10	2.776296929651977E-32	11	8.286753773907946E-13	1	1.7473179105155443E-48	4	1.096374238970967E-40	5	7.746231912597352E-49	8	1.9256053559467545E-88	2	6.136874575112894E-94	13	1.9913891976319325E-107	6	8.976266874311037E-175	3	1.7146152622371975E-105	12	5.945007071316079E-163	14	3.7337881865270875E-181
	7	9.899588831060802E-37	15	0.9992303779157198	9	7.696220842802883E-4	10	1.791933278161925E-33	11	1.9298499664797256E-27	1	1.6970483353153108E-61	4	1.3441313317796569E-32	5	1.5670358608917473E-27	8	6.558549989968251E-75	2	3.469410763395007E-87	13	4.724963916480289E-85	6	2.3489873555759676E-155	3	6.377134985781511E-92	12	1.5502700989939557E-147	14	5.68995237174417E-162
	7	2.3602483734711603E-18	15	0.9999999999999414	9	7.491570698035609E-20	10	4.2158052387955085E-25	11	1.1553794803495338E-15	1	2.1827741550899724E-50	4	5.75094462534558E-14	5	8.618045436368162E-30	8	3.739975095625466E-54	2	2.7890449738675266E-55	13	1.7677811892269774E-77	6	2.190869180265727E-122	3	2.2026403113205884E-76	12	1.191941680372539E-118	14	5.998682191751611E-134
	7	2.9229008550969323E-17	15	0.9999969246616953	9	1.6577955317133202E-8	10	4.53702756754708E-14	11	3.0529421685582295E-6	1	2.0092105108929354E-28	4	5.818135524288462E-9	5	1.0561725545493203E-21	8	8.61008041540712E-53	2	4.521672079341167E-53	13	6.464887551360775E-60	6	1.6946656893040196E-105	3	2.928349926995692E-55	12	3.5627287592501697E-98	14	1.0006215496742784E-108
	7	4.2200671862501664E-55	15	1.0	9	1.702612237983318E-39	10	1.2576724565942694E-62	11	3.158660282597198E-19	1	2.11706931841613E-118	4	2.150477314416331E-27	5	3.174409857715531E-38	8	7.147515091220782E-180	2	3.5872029043748595E-203	13	1.6403456969497626E-211	6	0.0	3	3.833488532280336E-220	12	0.0	14	0.0
	7	2.3818558521295996E-22	15	0.9999998785351164	9	1.2146469190319772E-7	10	1.257583991839169E-13	11	6.586235560594079E-14	1	3.1088855553314406E-34	4	7.207156483216814E-22	5	6.194184641144212E-30	8	1.4623982202287686E-66	2	7.589476585147212E-81	13	4.552121256058155E-91	6	4.872579611908305E-143	3	2.865082891112558E-81	12	7.193636908045553E-131	14	5.733627912425751E-149
	7	2.9226295753321936E-5	15	0.9999686169657609	9	2.1566833828723195E-6	10	6.69129822703273E-15	11	5.508822917734297E-11	1	6.650292820508768E-15	4	1.2950929440249744E-15	5	1.3429342621285121E-17	8	1.140210489794406E-49	2	2.7641936675120256E-53	13	5.7382584249936565E-61	6	6.530929471758235E-90	3	1.5389504863136532E-40	12	8.661022914349222E-86	14	1.8997908624183764E-98
	7	7.423938417863478E-15	15	0.9999999999219278	9	7.801183443778198E-11	10	1.623912707792733E-44	11	5.3042816901427284E-14	1	8.809898824545228E-51	4	1.0008922365791757E-41	5	9.310594028756045E-47	8	6.092276798454111E-95	2	5.72809573170699E-102	13	9.430411271173816E-108	6	5.0445407583573247E-197	3	1.50743325088942E-120	12	5.653343548370656E-177	14	1.0370790869231313E-203
	7	3.1230569932844758E-18	15	0.9999999998859026	9	1.703512076972037E-13	10	2.6470732149800383E-30	11	1.1389404862608078E-10	1	1.500070368220389E-26	4	3.3130746223905904E-14	5	1.1915139372525933E-20	8	1.0988837128700554E-74	2	1.018796272444817E-83	13	4.7922466165572304E-92	6	4.396560184080817E-163	3	6.458265319145916E-80	12	1.8823339968743993E-147	14	4.483166131462006E-170
	7	6.373217665337239E-11	15	0.9921301367289636	9	5.678607594452218E-6	10	6.843804560707615E-17	11	0.007864184585787347	1	4.8710157486299395E-21	4	1.0547357767079827E-11	5	3.3748845582109587E-12	8	3.059299507751422E-42	2	7.931917658995736E-49	13	1.2744251684429764E-52	6	6.9130761917266495E-102	3	1.5154879213914518E-45	12	3.58205289415046E-92	14	3.6061149807308616E-105
	7	5.119311814800907E-15	15	0.9998992046603755	9	1.8530891621638644E-6	10	1.632232960084824E-32	11	9.894225045710796E-5	1	1.3901396978721385E-49	4	2.500011791002217E-19	5	8.177688401135623E-31	8	1.4969925102610636E-109	2	7.714048444596917E-127	13	3.5507729014211476E-147	6	2.1815902209658668E-252	3	5.7406576344050396E-139	12	3.6743097868653717E-233	14	2.4319767005711822E-256
	7	3.2522541625793246E-14	15	0.8649464924398628	9	0.13505350756010484	10	4.408095026810305E-61	11	3.9526703293989085E-25	1	1.0166060283147578E-62	4	1.7641325624708205E-40	5	2.3512949052334553E-48	8	2.665125045615289E-101	2	9.851164132116933E-130	13	4.360371696750829E-128	6	3.2829770087159173E-206	3	6.30617305714564E-129	12	7.172239393096038E-196	14	2.5718274518289243E-216
	7	5.268873276624669E-31	15	0.9999999999999256	9	7.433475585833795E-14	10	1.5849379820426243E-41	11	6.251702557941294E-18	1	7.809435703269317E-51	4	5.466714874803716E-35	5	8.037341409401988E-36	8	5.920602772771198E-95	2	8.033428057730858E-107	13	5.531113085491859E-110	6	5.791904036429431E-188	3	2.6308625320346186E-102	12	1.7853568498987597E-175	14	4.433168120097682E-198
	7	1.760178524937478E-16	15	0.9998610969803284	9	1.3406392063334684E-4	10	4.093984458384646E-17	11	4.839099035933397E-6	1	7.53604624653961E-29	4	1.9481231251000725E-15	5	7.639329910843547E-21	8	1.9834190459699027E-68	2	3.2093550398566664E-74	13	6.8547315862091215E-84	6	1.264594356293507E-141	3	1.661078201737779E-70	12	2.5389070777437624E-130	14	2.3600324351634392E-142
